datetime,machineID,errorID
11/17/2015 23:00,22,error3
11/24/2015 2:00,22,error1
11/27/2015 10:00,22,error3
12/2/2015 18:00,22,error4
12/4/2015 15:00,22,error1
12/4/2015 23:00,22,error2
12/14/2015 1:00,22,error4
12/16/2015 13:00,22,error3
12/26/2015 11:00,22,error1
1/4/2015 6:00,23,error2
1/4/2015 6:00,23,error3
1/19/2015 6:00,23,error5
1/26/2015 1:00,23,error2
1/28/2015 6:00,23,error5
2/15/2015 1:00,23,error5
3/20/2015 6:00,23,error1
3/20/2015 6:00,23,error5
4/4/2015 6:00,23,error1
4/6/2015 6:00,23,error5
4/8/2015 12:00,23,error2
4/9/2015 20:00,23,error1
5/1/2015 17:00,23,error5
5/10/2015 2:00,23,error1
6/3/2015 6:00,23,error4
6/18/2015 19:00,23,error4
7/1/2015 0:00,23,error3
7/18/2015 6:00,23,error2
7/18/2015 6:00,23,error3
7/25/2015 3:00,23,error1
8/2/2015 6:00,23,error4
8/25/2015 7:00,23,error1
9/1/2015 6:00,23,error2
9/1/2015 6:00,23,error3
9/6/2015 13:00,23,error1
9/19/2015 5:00,23,error1
10/1/2015 6:00,23,error4
10/1/2015 20:00,23,error2
10/16/2015 6:00,23,error5
10/25/2015 14:00,23,error2
10/30/2015 13:00,23,error3
11/15/2015 6:00,23,error4
11/20/2015 18:00,23,error2
12/14/2015 14:00,23,error2
12/15/2015 6:00,23,error5
12/23/2015 1:00,23,error4
12/31/2015 20:00,23,error3
1/1/2015 6:00,24,error1
2/15/2015 6:00,24,error1
2/19/2015 9:00,24,error3
4/1/2015 6:00,24,error5
4/16/2015 6:00,24,error4
4/22/2015 15:00,24,error2
5/8/2015 1:00,24,error1
5/9/2015 4:00,24,error2
5/17/2015 10:00,24,error4
6/11/2015 19:00,24,error4
6/30/2015 6:00,24,error4
7/15/2015 4:00,24,error3
7/18/2015 5:00,24,error4
7/19/2015 15:00,24,error2
7/30/2015 6:00,24,error5
8/2/2015 6:00,24,error1
8/3/2015 14:00,24,error3
8/19/2015 12:00,24,error1
8/19/2015 13:00,24,error4
8/23/2015 4:00,24,error2
8/28/2015 15:00,24,error1
8/30/2015 23:00,24,error1
9/14/2015 12:00,24,error4
9/28/2015 6:00,24,error1
10/1/2015 4:00,24,error1
10/13/2015 6:00,24,error4
11/12/2015 6:00,24,error5
11/19/2015 15:00,24,error4
11/27/2015 6:00,24,error4
12/7/2015 2:00,24,error2
12/17/2015 1:00,24,error4
12/17/2015 16:00,24,error3
12/24/2015 19:00,24,error3
1/6/2015 6:00,25,error1
1/24/2015 19:00,25,error4
1/28/2015 0:00,25,error2
2/3/2015 23:00,25,error2
2/16/2015 7:00,25,error1
2/27/2015 9:00,25,error4
3/4/2015 6:00,25,error1
3/17/2015 17:00,25,error3
3/23/2015 21:00,25,error1
4/16/2015 4:00,25,error2
4/16/2015 13:00,25,error2
4/28/2015 2:00,25,error1
5/3/2015 6:00,25,error5
5/5/2015 12:00,25,error1
5/22/2015 6:00,25,error4
6/2/2015 6:00,25,error1
6/2/2015 6:00,25,error2
6/2/2015 6:00,25,error3
6/4/2015 14:00,25,error2
6/6/2015 20:00,25,error1
6/10/2015 9:00,25,error3
6/11/2015 22:00,25,error3
6/26/2015 4:00,25,error4
7/9/2015 10:00,25,error3
7/26/2015 3:00,25,error1
8/3/2015 18:00,25,error3
8/16/2015 6:00,25,error2
8/16/2015 6:00,25,error3
8/16/2015 6:00,25,error5
8/18/2015 0:00,25,error2
9/1/2015 11:00,25,error3
10/15/2015 18:00,25,error2
10/21/2015 20:00,25,error5
10/30/2015 6:00,25,error2
10/30/2015 6:00,25,error3
11/29/2015 6:00,25,error5
12/11/2015 9:00,25,error2
1/29/2015 22:00,26,error1
2/19/2015 6:00,26,error1
2/27/2015 1:00,26,error4
3/17/2015 9:00,26,error2
3/28/2015 7:00,26,error1
4/5/2015 6:00,26,error1
4/14/2015 23:00,26,error1
4/20/2015 13:00,26,error3
4/25/2015 16:00,26,error3
4/30/2015 15:00,26,error3
5/4/2015 2:00,26,error1
5/5/2015 21:00,26,error3
5/13/2015 15:00,26,error2
5/17/2015 16:00,26,error1
6/20/2015 8:00,26,error1
6/25/2015 5:00,26,error4
7/1/2015 22:00,26,error1
7/4/2015 17:00,26,error3
7/11/2015 11:00,26,error2
7/26/2015 15:00,26,error3
8/15/2015 11:00,26,error1
8/16/2015 18:00,26,error2
8/18/2015 6:00,26,error2
8/18/2015 6:00,26,error3
8/25/2015 17:00,26,error4
9/2/2015 6:00,26,error1
9/17/2015 15:00,26,error5
9/19/2015 9:00,26,error3
10/4/2015 12:00,26,error2
10/12/2015 11:00,26,error1
10/17/2015 6:00,26,error2
10/17/2015 6:00,26,error3
10/24/2015 19:00,26,error1
11/1/2015 6:00,26,error1
11/10/2015 13:00,26,error4
11/16/2015 6:00,26,error2
11/16/2015 6:00,26,error3
11/17/2015 18:00,26,error4
12/5/2015 6:00,26,error3
12/7/2015 14:00,26,error4
12/25/2015 17:00,26,error2
12/26/2015 4:00,26,error4
1/3/2015 21:00,27,error1
1/5/2015 20:00,27,error1
1/6/2015 18:00,27,error4
1/9/2015 6:00,27,error2
1/9/2015 6:00,27,error3
1/15/2015 15:00,27,error4
1/24/2015 6:00,27,error1
1/31/2015 19:00,27,error3
2/15/2015 8:00,27,error1
2/16/2015 18:00,27,error4
2/23/2015 6:00,27,error2
2/23/2015 6:00,27,error3
3/2/2015 13:00,27,error2
3/23/2015 7:00,27,error2
4/7/2015 1:00,27,error5
4/23/2015 10:00,27,error1
4/30/2015 23:00,27,error3
5/8/2015 7:00,27,error3
6/21/2015 2:00,27,error3
6/21/2015 10:00,27,error1
6/29/2015 12:00,27,error4
8/3/2015 13:00,27,error1
8/23/2015 14:00,27,error3
8/31/2015 21:00,27,error5
9/14/2015 3:00,27,error2
10/8/2015 4:00,27,error2
10/20/2015 21:00,27,error4
10/23/2015 6:00,27,error2
10/25/2015 22:00,27,error4
11/2/2015 14:00,27,error2
12/26/2015 17:00,27,error4
1/11/2015 6:00,28,error4
1/25/2015 22:00,28,error4
1/26/2015 14:00,28,error1
1/27/2015 16:00,28,error3
2/1/2015 16:00,28,error1
3/6/2015 2:00,28,error2
3/9/2015 5:00,28,error4
3/16/2015 6:00,28,error2
3/16/2015 6:00,28,error3
3/16/2015 12:00,28,error2
3/30/2015 7:00,28,error4
3/31/2015 7:00,28,error2
4/12/2015 1:00,28,error1
4/14/2015 2:00,28,error1
4/30/2015 6:00,28,error1
5/10/2015 23:00,28,error1
5/24/2015 18:00,28,error5
6/4/2015 14:00,28,error3
6/9/2015 20:00,28,error2
6/12/2015 16:00,28,error3
6/14/2015 6:00,28,error2
6/14/2015 6:00,28,error3
6/18/2015 5:00,28,error3
7/8/2015 23:00,28,error4
7/13/2015 20:00,28,error2
7/30/2015 4:00,28,error2
8/2/2015 0:00,28,error1
8/3/2015 3:00,28,error2
8/13/2015 6:00,28,error1
8/24/2015 6:00,28,error3
9/7/2015 22:00,28,error2
9/9/2015 11:00,28,error2
9/28/2015 23:00,28,error5
10/19/2015 9:00,28,error1
11/13/2015 12:00,28,error2
11/26/2015 23:00,28,error1
12/17/2015 14:00,28,error3
12/24/2015 9:00,28,error1
12/26/2015 6:00,28,error1
12/27/2015 16:00,28,error1
1/6/2015 3:00,29,error1
1/9/2015 10:00,29,error1
1/19/2015 17:00,29,error1
1/24/2015 20:00,29,error2
1/26/2015 20:00,29,error4
2/4/2015 20:00,29,error1
2/5/2015 1:00,29,error5
2/11/2015 18:00,29,error4
3/2/2015 6:00,29,error1
3/16/2015 11:00,29,error3
3/17/2015 8:00,29,error4
3/26/2015 16:00,29,error1
3/27/2015 8:00,29,error4
3/28/2015 23:00,29,error4
4/4/2015 17:00,29,error3
4/9/2015 16:00,29,error1
4/10/2015 12:00,29,error2
4/17/2015 3:00,29,error4
4/25/2015 22:00,29,error2
5/3/2015 23:00,29,error3
5/4/2015 18:00,29,error1
5/20/2015 4:00,29,error1
5/24/2015 18:00,29,error2
6/12/2015 16:00,29,error2
7/6/2015 4:00,29,error5
7/6/2015 5:00,29,error1
7/14/2015 6:00,29,error1
7/29/2015 1:00,29,error3
7/29/2015 16:00,29,error4
8/1/2015 2:00,29,error1
9/9/2015 11:00,29,error1
9/22/2015 4:00,29,error4
10/1/2015 11:00,29,error1
10/13/2015 1:00,29,error4
10/14/2015 15:00,29,error4
11/1/2015 5:00,29,error1
11/15/2015 8:00,29,error5
11/22/2015 15:00,29,error2
11/27/2015 6:00,29,error2
11/27/2015 6:00,29,error3
12/16/2015 10:00,29,error4
12/18/2015 3:00,29,error1
12/24/2015 17:00,29,error2
1/2/2015 3:00,30,error1
1/5/2015 14:00,30,error4
1/8/2015 6:00,30,error5
1/10/2015 13:00,30,error2
1/11/2015 2:00,30,error1
1/16/2015 6:00,30,error2
1/18/2015 16:00,30,error4
1/29/2015 11:00,30,error2
2/13/2015 10:00,30,error1
2/17/2015 6:00,30,error1
3/18/2015 19:00,30,error4
3/22/2015 12:00,30,error4
3/24/2015 6:00,30,error5
3/24/2015 16:00,30,error2
4/12/2015 20:00,30,error3
4/26/2015 0:00,30,error3
5/29/2015 22:00,30,error1
6/13/2015 3:00,30,error2
6/22/2015 17:00,30,error3
7/4/2015 19:00,30,error1
7/24/2015 4:00,30,error3
8/6/2015 6:00,30,error2
8/6/2015 6:00,30,error3
8/6/2015 6:00,30,error5
8/11/2015 23:00,30,error1
8/20/2015 22:00,30,error1
9/25/2015 20:00,30,error1
10/2/2015 16:00,30,error1
10/7/2015 13:00,30,error2
10/19/2015 4:00,30,error2
10/27/2015 6:00,30,error2
10/27/2015 18:00,30,error5
11/2/2015 17:00,30,error4
11/13/2015 21:00,30,error4
11/18/2015 20:00,30,error2
11/21/2015 10:00,30,error1
12/1/2015 13:00,30,error4
12/4/2015 6:00,30,error5
12/27/2015 17:00,30,error1
1/1/2016 5:00,30,error2
1/5/2015 13:00,31,error1
1/8/2015 15:00,31,error2
2/3/2015 5:00,31,error2
3/22/2015 6:00,31,error4
4/5/2015 7:00,31,error2
5/21/2015 6:00,31,error1
5/25/2015 14:00,31,error4
6/2/2015 22:00,31,error1
6/3/2015 19:00,31,error5
7/5/2015 6:00,31,error3
7/5/2015 6:00,31,error4
7/6/2015 23:00,31,error5
7/25/2015 23:00,31,error2
8/28/2015 6:00,31,error2
9/3/2015 6:00,31,error4
9/23/2015 10:00,31,error2
10/18/2015 6:00,31,error2
10/18/2015 6:00,31,error3
11/7/2015 8:00,31,error1
11/14/2015 4:00,31,error4
11/17/2015 6:00,31,error1
11/17/2015 6:00,31,error4
11/20/2015 19:00,31,error1
12/3/2015 20:00,31,error2
12/15/2015 14:00,31,error3
12/18/2015 9:00,31,error4
1/9/2015 6:00,32,error1
2/6/2015 20:00,32,error3
2/8/2015 6:00,32,error5
2/16/2015 23:00,32,error2
2/26/2015 5:00,32,error4
3/4/2015 21:00,32,error5
3/10/2015 6:00,32,error1
3/27/2015 2:00,32,error2
3/28/2015 7:00,32,error2
4/5/2015 7:00,32,error4
4/9/2015 6:00,32,error5
4/30/2015 16:00,32,error3
5/9/2015 6:00,32,error2
5/9/2015 6:00,32,error3
5/20/2015 10:00,32,error2
5/23/2015 7:00,32,error2
6/1/2015 0:00,32,error4
6/23/2015 6:00,32,error2
6/23/2015 6:00,32,error3
6/23/2015 6:00,32,error5
7/7/2015 20:00,32,error4
7/30/2015 21:00,32,error4
8/7/2015 6:00,32,error1
8/29/2015 13:00,32,error2
9/3/2015 9:00,32,error1
9/4/2015 20:00,32,error3
9/10/2015 10:00,32,error3
9/12/2015 6:00,32,error1
9/16/2015 11:00,32,error4
9/21/2015 6:00,32,error5
10/7/2015 14:00,32,error2
10/26/2015 14:00,32,error2
10/26/2015 21:00,32,error2
11/5/2015 6:00,32,error1
11/24/2015 20:00,32,error4
12/17/2015 17:00,32,error4
12/23/2015 19:00,32,error2
1/24/2015 8:00,33,error5
1/27/2015 23:00,33,error3
1/30/2015 6:00,33,error1
1/30/2015 6:00,33,error5
2/27/2015 4:00,33,error1
3/13/2015 10:00,33,error5
3/31/2015 6:00,33,error5
4/14/2015 22:00,33,error3
4/15/2015 19:00,33,error1
4/30/2015 6:00,33,error2
4/30/2015 6:00,33,error3
5/23/2015 12:00,33,error1
5/30/2015 6:00,33,error2
5/30/2015 6:00,33,error3
6/11/2015 2:00,33,error3
6/14/2015 6:00,33,error5
6/14/2015 12:00,33,error1
7/1/2015 0:00,33,error2
7/3/2015 2:00,33,error2
7/11/2015 13:00,33,error4
8/16/2015 17:00,33,error3
8/28/2015 6:00,33,error5
8/31/2015 0:00,33,error1
9/11/2015 16:00,33,error1
9/14/2015 6:00,33,error4
9/27/2015 6:00,33,error2
9/27/2015 6:00,33,error3
10/16/2015 0:00,33,error2
10/24/2015 9:00,33,error4
11/11/2015 4:00,33,error4
11/11/2015 21:00,33,error1
11/14/2015 17:00,33,error2
11/26/2015 6:00,33,error1
12/5/2015 2:00,33,error2
12/20/2015 14:00,33,error5
12/24/2015 8:00,33,error2
12/28/2015 2:00,33,error2
1/14/2015 16:00,34,error4
2/8/2015 4:00,34,error3
2/11/2015 14:00,34,error2
3/1/2015 9:00,34,error3
4/2/2015 13:00,34,error3
4/6/2015 17:00,34,error1
4/15/2015 6:00,34,error1
4/27/2015 5:00,34,error1
5/11/2015 14:00,34,error2
6/20/2015 5:00,34,error4
6/22/2015 20:00,34,error5
6/24/2015 12:00,34,error1
7/9/2015 14:00,34,error2
7/25/2015 16:00,34,error2
9/4/2015 4:00,34,error2
9/25/2015 8:00,34,error2
9/26/2015 19:00,34,error2
9/30/2015 19:00,34,error1
10/1/2015 10:00,34,error4
10/3/2015 21:00,34,error4
10/23/2015 1:00,34,error4
10/27/2015 6:00,34,error2
10/27/2015 6:00,34,error3
10/29/2015 6:00,34,error3
11/7/2015 2:00,34,error2
11/11/2015 6:00,34,error1
11/25/2015 5:00,34,error4
12/4/2015 16:00,34,error2
12/7/2015 18:00,34,error1
12/11/2015 8:00,34,error2
12/11/2015 17:00,34,error3
12/15/2015 20:00,34,error1
12/20/2015 3:00,34,error4
12/28/2015 21:00,34,error2
1/2/2015 17:00,35,error1
1/5/2015 6:00,35,error5
1/6/2015 7:00,35,error4
1/23/2015 18:00,35,error1
2/4/2015 6:00,35,error4
2/9/2015 13:00,35,error2
3/13/2015 10:00,35,error1
3/21/2015 6:00,35,error5
3/27/2015 5:00,35,error4
4/5/2015 6:00,35,error4
4/13/2015 7:00,35,error2
4/14/2015 12:00,35,error4
5/5/2015 6:00,35,error5
5/5/2015 20:00,35,error4
5/19/2015 1:00,35,error2
5/20/2015 6:00,35,error1
6/1/2015 3:00,35,error1
6/8/2015 10:00,35,error2
6/9/2015 1:00,35,error1
7/5/2015 19:00,35,error2
7/19/2015 6:00,35,error2
7/19/2015 6:00,35,error3
7/29/2015 10:00,35,error4
8/3/2015 6:00,35,error1
8/7/2015 11:00,35,error1
8/12/2015 15:00,35,error1
8/22/2015 2:00,35,error4
8/28/2015 8:00,35,error5
9/4/2015 3:00,35,error5
9/17/2015 6:00,35,error1
9/17/2015 6:00,35,error5
9/18/2015 6:00,35,error1
10/9/2015 22:00,35,error4
10/11/2015 4:00,35,error4
10/24/2015 4:00,35,error3
10/29/2015 0:00,35,error3
12/6/2015 13:00,35,error4
12/19/2015 13:00,35,error4
12/29/2015 2:00,35,error5
12/30/2015 4:00,35,error4
1/6/2015 2:00,36,error3
1/10/2015 23:00,36,error1
1/16/2015 1:00,36,error3
1/21/2015 1:00,36,error3
1/21/2015 10:00,36,error1
2/19/2015 8:00,36,error1
2/20/2015 6:00,36,error1
2/21/2015 22:00,36,error5
3/20/2015 14:00,36,error1
4/21/2015 19:00,36,error1
4/21/2015 20:00,36,error2
4/26/2015 19:00,36,error2
6/4/2015 10:00,36,error3
6/5/2015 6:00,36,error1
6/11/2015 6:00,36,error2
6/20/2015 6:00,36,error2
6/20/2015 6:00,36,error3
7/16/2015 9:00,36,error1
7/28/2015 8:00,36,error4
8/2/2015 4:00,36,error1
8/10/2015 14:00,36,error3
8/28/2015 18:00,36,error1
9/3/2015 6:00,36,error2
9/3/2015 6:00,36,error3
10/2/2015 0:00,36,error4
10/4/2015 15:00,36,error3
10/4/2015 19:00,36,error2
10/20/2015 6:00,36,error4
10/30/2015 5:00,36,error2
10/31/2015 2:00,36,error2
12/11/2015 11:00,36,error3
12/18/2015 16:00,36,error4
1/3/2015 6:00,37,error5
1/4/2015 9:00,37,error2
1/13/2015 6:00,37,error1
1/18/2015 23:00,37,error3
1/19/2015 20:00,37,error1
2/2/2015 6:00,37,error4
3/16/2015 23:00,37,error1
4/2/2015 0:00,37,error4
4/3/2015 16:00,37,error3
4/18/2015 6:00,37,error5
4/21/2015 8:00,37,error3
4/27/2015 19:00,37,error1
5/4/2015 22:00,37,error2
5/18/2015 6:00,37,error4
6/2/2015 6:00,37,error5
6/2/2015 19:00,37,error3
6/3/2015 4:00,37,error2
6/4/2015 2:00,37,error1
6/17/2015 6:00,37,error1
6/18/2015 22:00,37,error4
7/2/2015 6:00,37,error4
7/3/2015 5:00,37,error1
7/11/2015 22:00,37,error2
7/17/2015 6:00,37,error5
7/18/2015 14:00,37,error2
8/16/2015 6:00,37,error2
8/16/2015 6:00,37,error3
8/24/2015 17:00,37,error1
9/15/2015 6:00,37,error2
9/15/2015 6:00,37,error3
9/25/2015 15:00,37,error2
9/30/2015 6:00,37,error5
10/16/2015 5:00,37,error4
10/17/2015 17:00,37,error2
10/19/2015 11:00,37,error1
11/2/2015 7:00,37,error2
11/3/2015 12:00,37,error4
11/14/2015 6:00,37,error2
11/14/2015 6:00,37,error3
11/23/2015 10:00,37,error2
11/28/2015 22:00,37,error2
11/29/2015 6:00,37,error4
12/14/2015 6:00,37,error5
1/7/2015 2:00,38,error4
1/16/2015 6:00,38,error5
1/18/2015 6:00,38,error3
1/20/2015 1:00,38,error2
2/21/2015 10:00,38,error2
3/3/2015 20:00,38,error4
3/12/2015 2:00,38,error4
3/22/2015 12:00,38,error5
3/27/2015 18:00,38,error4
4/1/2015 6:00,38,error2
4/1/2015 6:00,38,error3
4/3/2015 14:00,38,error4
4/13/2015 22:00,38,error5
4/16/2015 6:00,38,error5
5/1/2015 13:00,38,error2
5/9/2015 12:00,38,error3
5/21/2015 0:00,38,error3
5/23/2015 15:00,38,error2
6/6/2015 22:00,38,error4
6/20/2015 6:00,38,error4
6/30/2015 6:00,38,error2
6/30/2015 6:00,38,error3
7/10/2015 4:00,38,error5
8/2/2015 4:00,38,error2
8/13/2015 13:00,38,error1
8/16/2015 1:00,38,error3
8/17/2015 1:00,38,error4
8/18/2015 1:00,38,error4
8/20/2015 16:00,38,error2
8/29/2015 6:00,38,error5
9/6/2015 0:00,38,error5
9/17/2015 10:00,38,error1
10/1/2015 15:00,38,error4
10/12/2015 5:00,38,error1
10/14/2015 9:00,38,error5
10/22/2015 6:00,38,error2
10/25/2015 2:00,38,error3
11/18/2015 13:00,38,error2
12/12/2015 6:00,38,error1
12/12/2015 6:00,38,error5
12/15/2015 12:00,38,error4
12/19/2015 11:00,38,error2
1/20/2015 14:00,39,error3
2/12/2015 3:00,39,error3
2/18/2015 19:00,39,error3
2/22/2015 21:00,39,error2
3/5/2015 21:00,39,error2
3/14/2015 4:00,39,error3
3/24/2015 5:00,39,error2
3/29/2015 4:00,39,error4
3/31/2015 6:00,39,error2
3/31/2015 6:00,39,error3
4/8/2015 12:00,39,error4
4/18/2015 12:00,39,error3
5/14/2015 15:00,39,error4
7/13/2015 19:00,39,error4
7/14/2015 3:00,39,error3
7/23/2015 7:00,39,error2
7/28/2015 14:00,39,error4
7/29/2015 6:00,39,error1
8/2/2015 18:00,39,error1
8/22/2015 2:00,39,error5
9/7/2015 2:00,39,error4
9/7/2015 9:00,39,error2
9/24/2015 10:00,39,error4
9/25/2015 19:00,39,error2
9/30/2015 1:00,39,error4
10/3/2015 11:00,39,error2
10/5/2015 10:00,39,error4
10/5/2015 11:00,39,error5
10/8/2015 16:00,39,error5
10/12/2015 6:00,39,error2
10/12/2015 6:00,39,error3
10/15/2015 22:00,39,error1
11/11/2015 10:00,39,error3
11/15/2015 23:00,39,error4
11/24/2015 11:00,39,error2
12/26/2015 6:00,39,error2
12/26/2015 6:00,39,error3
1/3/2015 6:00,40,error4
2/3/2015 3:00,40,error1
2/6/2015 1:00,40,error1
2/16/2015 22:00,40,error3
2/17/2015 6:00,40,error1
2/24/2015 23:00,40,error2
2/26/2015 13:00,40,error1
3/1/2015 2:00,40,error1
3/3/2015 13:00,40,error2
3/4/2015 10:00,40,error2
4/3/2015 6:00,40,error1
4/9/2015 19:00,40,error4
4/12/2015 2:00,40,error1
4/15/2015 3:00,40,error2
4/21/2015 3:00,40,error4
5/12/2015 16:00,40,error3
5/14/2015 9:00,40,error3
6/2/2015 6:00,40,error4
6/17/2015 6:00,40,error2
6/17/2015 6:00,40,error3
7/2/2015 6:00,40,error1
7/15/2015 1:00,40,error3
7/20/2015 4:00,40,error2
8/4/2015 13:00,40,error1
8/5/2015 19:00,40,error1
8/8/2015 15:00,40,error4
8/14/2015 22:00,40,error1
8/16/2015 6:00,40,error2
8/16/2015 6:00,40,error3
8/27/2015 3:00,40,error2
9/1/2015 10:00,40,error4
9/5/2015 3:00,40,error5
9/20/2015 16:00,40,error1
10/7/2015 14:00,40,error1
10/12/2015 1:00,40,error1
10/15/2015 11:00,40,error5
10/30/2015 12:00,40,error3
11/29/2015 6:00,40,error1
12/14/2015 6:00,40,error4
12/17/2015 5:00,40,error2
12/20/2015 13:00,40,error4
12/28/2015 18:00,40,error4
1/3/2015 21:00,41,error3
1/24/2015 9:00,41,error1
1/31/2015 6:00,41,error1
2/14/2015 13:00,41,error2
2/17/2015 16:00,41,error3
2/20/2015 22:00,41,error4
3/5/2015 3:00,41,error1
3/9/2015 2:00,41,error2
4/3/2015 10:00,41,error3
4/16/2015 14:00,41,error1
4/16/2015 17:00,41,error2
5/1/2015 6:00,41,error1
5/2/2015 5:00,41,error4
5/10/2015 1:00,41,error1
5/20/2015 23:00,41,error1
5/26/2015 19:00,41,error2
6/11/2015 23:00,41,error2
6/13/2015 7:00,41,error3
6/22/2015 12:00,41,error2
7/6/2015 3:00,41,error3
8/7/2015 21:00,41,error1
8/13/2015 2:00,41,error1
8/20/2015 4:00,41,error4
8/23/2015 2:00,41,error4
8/24/2015 20:00,41,error1
10/7/2015 0:00,41,error2
10/28/2015 6:00,41,error1
11/3/2015 10:00,41,error1
11/11/2015 14:00,41,error1
11/26/2015 0:00,41,error5
12/3/2015 12:00,41,error2
1/1/2015 10:00,42,error2
1/20/2015 6:00,42,error1
1/23/2015 5:00,42,error1
2/3/2015 1:00,42,error4
2/11/2015 17:00,42,error2
3/5/2015 15:00,42,error1
3/10/2015 4:00,42,error2
3/11/2015 14:00,42,error3
3/13/2015 12:00,42,error1
4/5/2015 6:00,42,error4
4/10/2015 0:00,42,error4
4/11/2015 20:00,42,error2
4/20/2015 6:00,42,error2
5/5/2015 6:00,42,error1
5/5/2015 15:00,42,error4
5/13/2015 8:00,42,error3
6/4/2015 6:00,42,error2
6/4/2015 6:00,42,error3
6/19/2015 6:00,42,error4
6/25/2015 3:00,42,error2
6/29/2015 11:00,42,error3
7/21/2015 5:00,42,error1
7/27/2015 21:00,42,error1
7/28/2015 3:00,42,error1
8/8/2015 9:00,42,error3
8/14/2015 22:00,42,error4
8/18/2015 6:00,42,error2
8/18/2015 6:00,42,error3
8/20/2015 17:00,42,error3
9/17/2015 6:00,42,error4
10/11/2015 21:00,42,error4
10/19/2015 10:00,42,error1
10/23/2015 18:00,42,error4
11/3/2015 10:00,42,error3
11/16/2015 6:00,42,error2
11/16/2015 6:00,42,error3
12/13/2015 11:00,42,error3
12/16/2015 6:00,42,error4
1/1/2015 7:00,43,error3
1/25/2015 14:00,43,error3
2/4/2015 6:00,43,error1
2/19/2015 6:00,43,error5
3/2/2015 10:00,43,error2
3/5/2015 19:00,43,error4
3/11/2015 9:00,43,error3
3/13/2015 11:00,43,error3
3/18/2015 18:00,43,error2
3/21/2015 6:00,43,error2
3/21/2015 6:00,43,error3
4/8/2015 21:00,43,error2
4/18/2015 7:00,43,error1
5/10/2015 13:00,43,error4
5/18/2015 13:00,43,error2
5/20/2015 6:00,43,error2
5/20/2015 6:00,43,error3
6/4/2015 6:00,43,error1
6/15/2015 22:00,43,error3
7/13/2015 16:00,43,error1
7/14/2015 13:00,43,error5
7/19/2015 6:00,43,error1
8/3/2015 6:00,43,error2
8/3/2015 6:00,43,error3
8/5/2015 2:00,43,error3
8/6/2015 21:00,43,error2
8/20/2015 4:00,43,error3
9/15/2015 16:00,43,error1
9/16/2015 23:00,43,error1
10/2/2015 6:00,43,error5
11/1/2015 6:00,43,error1
11/6/2015 1:00,43,error1
11/9/2015 7:00,43,error3
11/11/2015 18:00,43,error2
11/16/2015 6:00,43,error2
11/16/2015 6:00,43,error3
11/26/2015 18:00,43,error1
12/15/2015 5:00,43,error4
1/27/2015 9:00,44,error4
2/4/2015 14:00,44,error1
2/11/2015 19:00,44,error3
2/25/2015 18:00,44,error1
3/1/2015 12:00,44,error2
3/6/2015 14:00,44,error4
3/15/2015 6:00,44,error2
3/15/2015 6:00,44,error3
4/3/2015 5:00,44,error1
4/3/2015 15:00,44,error1
4/5/2015 11:00,44,error4
4/6/2015 6:00,44,error4
4/18/2015 7:00,44,error4
6/13/2015 6:00,44,error1
6/13/2015 20:00,44,error1
7/2/2015 15:00,44,error5
7/28/2015 6:00,44,error2
7/28/2015 6:00,44,error3
8/5/2015 15:00,44,error4
8/14/2015 21:00,44,error3
8/27/2015 6:00,44,error1
9/1/2015 8:00,44,error2
9/23/2015 1:00,44,error2
9/25/2015 22:00,44,error1
9/27/2015 21:00,44,error4
10/3/2015 9:00,44,error3
10/14/2015 14:00,44,error5
10/22/2015 22:00,44,error2
11/14/2015 1:00,44,error4
11/22/2015 14:00,44,error3
12/25/2015 1:00,44,error3
12/25/2015 20:00,44,error2
1/20/2015 1:00,45,error1
1/21/2015 4:00,45,error2
1/21/2015 6:00,45,error2
1/21/2015 6:00,45,error3
1/21/2015 15:00,45,error1
2/8/2015 3:00,45,error2
2/8/2015 10:00,45,error2
2/12/2015 3:00,45,error4
2/20/2015 6:00,45,error5
2/23/2015 13:00,45,error5
2/28/2015 14:00,45,error3
3/28/2015 20:00,45,error4
3/29/2015 19:00,45,error2
4/26/2015 1:00,45,error3
5/11/2015 17:00,45,error2
5/20/2015 7:00,45,error2
5/21/2015 6:00,45,error5
5/24/2015 11:00,45,error1
6/11/2015 10:00,45,error1
6/20/2015 13:00,45,error2
7/20/2015 6:00,45,error5
8/3/2015 4:00,45,error2
8/3/2015 15:00,45,error3
8/12/2015 19:00,45,error4
9/4/2015 6:00,45,error2
10/2/2015 6:00,45,error1
10/7/2015 22:00,45,error4
10/18/2015 6:00,45,error5
10/27/2015 4:00,45,error1
10/31/2015 12:00,45,error3
11/2/2015 6:00,45,error1
11/14/2015 17:00,45,error3
12/9/2015 18:00,45,error2
12/19/2015 3:00,45,error2
12/27/2015 17:00,45,error3
12/29/2015 23:00,45,error1
12/30/2015 20:00,45,error3
2/21/2015 6:00,46,error2
2/21/2015 6:00,46,error3
2/22/2015 8:00,46,error1
2/22/2015 13:00,46,error2
3/9/2015 7:00,46,error3
3/17/2015 10:00,46,error2
5/8/2015 14:00,46,error1
5/12/2015 13:00,46,error2
6/17/2015 0:00,46,error1
6/27/2015 1:00,46,error5
7/8/2015 9:00,46,error1
8/5/2015 0:00,46,error5
8/9/2015 16:00,46,error1
8/17/2015 4:00,46,error2
8/22/2015 2:00,46,error4
8/30/2015 14:00,46,error2
